0 341.432 0.0 380.5189578490624, 1 243.68069024779726 -36.19343977794586 381.0236092440016, 2 304.9775031748605 -64.29957404979884 10.775748899913026, 3 278.7290648684637 -6.058193339663859 -352.4379982843084, 6 439.18298931520667 36.193095467663035 380.01430345590666, 7 491.8160616553911 -21.86090190378303 6.962404086168647, 8 509.1555123754291 22.393968096363807 -364.89556465338205, 12 329.1151176656173 -118.05058335526337 575.827252983718, 13 346.3523965692863 -300.5312699239481 699.5984217954559, 14 311.5171301307981 -400.55392354631806 648.5656287121786, 15 325.7530283156823 -432.21929456988016 751.2041011488735, 17 452.4988175122628 -256.9437078004035 688.6570918724707, 18 530.862865758939 -199.60156310849564 461.8531535963672, 19 526.499300637131 -266.71280622293546 205.3175932793862, 25 241.46868540330536 -298.6524525296922 652.9180627643722, 26 213.89741068906898 -248.08288245354774 393.99978740700635, 27 196.04863269408636 -334.5906837932135 164.85566624890885, 
0 341.42600000000004 0.0 380.5189578490624, 1 243.87970594192473 -35.94936153274365 381.1389821959666, 2 305.0461432204717 -64.91140640315676 11.460730174290973, 3 278.84799520983665 -7.090998923954999 -352.18290329984325, 6 438.971961592748 35.949027270427116 379.8989351351229, 7 491.3830829458891 -22.278439296551113 7.6205758994032635, 8 508.80305157182215 20.995422468170517 -364.305073799477, 12 329.28817725585884 -117.08675257601374 575.9744017732193, 13 346.2956782824629 -298.41665446252443 701.2025089425819, 14 311.3473313589508 -398.3117087530393 650.2113032359222, 15 325.34282448862626 -429.4485543215228 752.9624404894756, 17 452.1428018984934 -254.97167176919442 690.0776628481727, 18 530.7848849502283 -197.63091536294317 463.52017140132216, 19 526.1574773997579 -265.2959640554188 210.6660259565432, 25 242.2846117848919 -296.82520223936706 654.4386546950278, 26 219.62217429761097 -246.08789728791345 395.4751484678742, 27 202.63636400809608 -333.30683712377675 166.8192296586118, 
0 341.418 0.0 380.5679578490624, 1 244.413497778699 -36.608482068729266 381.2483182011555, 2 309.88009661425104 -65.71550047731766 11.479722180212775, 3 282.9017517780477 -7.67348575035038 -352.0833742639097, 6 438.4221860489299 36.60816559494486 379.88759879107977, 7 493.984292109643 -22.512057524218235 7.66764988847973, 8 511.53821767437523 20.03328813769855 -364.3168755983552, 12 330.9140614646135 -115.70247854716087 577.0001526505536, 13 349.23033180277366 -295.4118251356794 703.9189316574835, 14 313.29800855857076 -395.3234956960946 652.6419121041025, 15 326.17182283438495 -425.53109010488424 755.5323300458869, 17 455.13050559410243 -252.00061075407385 692.1290440350541, 18 534.5668051391924 -196.90425641569252 464.69223713036854, 19 529.1488867426076 -267.89121083293577 211.39668768832973, 25 245.13606403218768 -294.2546222519016 657.3073672065501, 26 223.20111494477723 -243.86523610348914 397.8542705531754, 27 208.42497064610833 -331.9273408351763 168.30814186250745, 
0 341.39200000000005 0.0 380.5769578490624, 1 242.96608863060703 -35.58269347611404 381.4286908978428, 2 304.80493026193875 -66.39963010774348 12.042103898762946, 3 279.2007442443028 -8.76532945477851 -351.63492422049205, 6 439.8176002791698 35.58237428892764 379.7252243581763, 7 490.9994846028368 -24.202510317322535 8.03891557524122, 8 508.5045571988496 19.73891049654722 -363.4943440202053, 12 328.5052579496112 -116.03754679835777 576.2420869345146, 13 344.6851920746924 -296.81548434144537 702.2150805551131, 14 308.03660002458224 -397.4577765705716 651.0667262759953, 15 321.44963734829895 -427.77865811228 753.9962002697572, 17 451.6701400326727 -254.07452361505264 690.6305498685143, 18 530.0521341521197 -197.86952159310422 463.42953945250497, 19 524.4166652028263 -267.79184639331254 210.0471830713227, 25 240.0338330692462 -294.7469151653586 655.6833557740766, 26 219.20843323709926 -243.331874453407 396.75102745377876, 27 203.57481597151778 -332.3835019006155 166.8212405355806, 
0 341.385 0.0 380.6039578490624, 1 242.7908259511454 -36.01704226927846 381.4699854114962, 2 305.83328385948715 -70.52789299304008 13.290832148076447, 3 279.0573531903359 -12.516160964896898 -349.99734789282303, 6 439.9788487987037 36.01672057335724 379.7379285878848, 7 496.32393032554654 -25.28532536362526 9.24921262950852, 8 508.9020136246032 20.227836324153913 -361.67553326236504, 12 329.36142623781683 -115.05564784639628 576.5751462903356, 13 345.061764715696 -294.3917313893227 704.6957683273124, 14 306.7418727743534 -394.55241295375447 653.2552092325539, 15 318.77011770392187 -424.51908700461354 756.3224567055929, 17 452.23115492725975 -251.94129764795812 692.765023519248, 18 530.0670186399293 -196.32262056982387 465.05330374520923, 19 524.6088168707812 -267.7278673371278 212.40304446731164, 25 240.335184693448 -292.14127085441464 658.4115268701803, 26 218.9571062348626 -239.21337209307526 399.65229096003037, 27 204.35247648448546 -328.304885315512 174.46441893455113, 
0 341.384 0.0 383.3629578490624, 1 243.14570785379547 -35.76380747261143 383.58304206748704, 2 306.5826726789101 -67.36528227342062 14.861040465411065, 3 280.0024250118483 -7.457814377213083 -346.98455029018845, 6 439.6219557292401 35.76348292023409 383.1428724198241, 7 495.67804661102457 -24.613898514889613 11.72174604034359, 8 506.9994868578402 21.791095367804218 -359.4185223513039, 12 329.32414254636984 -115.5182391853063 579.1233956888054, 13 344.8980238130276 -295.0586305932542 708.2452276457577, 14 307.5656758452567 -394.78453270711873 660.8508726374885, 15 319.6868930878528 -423.55519710077067 763.8537756181884, 17 451.57669670853056 -252.36088049004312 695.8032111796608, 18 530.0455418413223 -197.5545753567197 466.5242324103435, 19 525.6201432292156 -268.76049272834143 214.24936005414617, 25 240.57550982865973 -292.99595737158984 660.5776995197357, 26 218.51854841190314 -242.2910126278587 401.03562322721456, 27 203.26995945856737 -332.8952760397924 176.2708893314977, 
0 341.384 0.0 383.3799578490624, 1 243.3084664904789 -35.93896539152864 383.7608186490078, 2 307.45447975296645 -67.49877523155972 15.11862354843447, 3 280.19059790890157 -9.32249525789095 -348.1619062323566, 6 439.45924421872354 35.9386527847742 382.9990933772049, 7 494.73867262604597 -24.764985712689565 11.631011478779158, 8 506.46173170610524 20.932760560860203 -360.2094168743604, 12 329.08650106115084 -113.37806248053766 580.415982361419, 13 345.73529630747146 -290.45555290443235 710.4322159229691, 14 306.59806415405797 -389.7403345389449 661.9713821222442, 15 318.3824443930736 -418.1806239467129 764.9054690928349, 17 452.0079343963444 -247.81185133773857 697.330951512494, 18 528.6641488535063 -193.8050282116842 469.0692213619632, 19 525.0136458208005 -265.7942416201118 214.7433489676912, 25 241.5173378650945 -289.2189099519351 663.9168058485725, 26 219.82286351121655 -239.2415095775462 403.26349682117245, 27 206.89598373597752 -328.5190625797972 177.6173380537623, 
0 341.384 0.0 383.4039578490624, 1 242.8527396679366 -36.415477512711746 383.7756704004686, 2 306.6298407457204 -68.72527756595186 14.44512107457183, 3 279.1393904830301 -10.585919882327346 -348.8614140412178, 6 439.91496843884966 36.4151535154871 383.0322422431732, 7 495.4709795900517 -24.550704496362073 11.316506872684329, 8 507.3241335819237 21.84565418686421 -360.37527363653544, 12 328.86738421343546 -113.48888856726023 580.6556579060749, 13 345.4382758337427 -290.91462277011595 710.3479834663955, 14 305.50775911284074 -390.6782545807604 660.8910584173892, 15 317.26689723257675 -419.3892916963887 763.9591378264862, 17 452.34288406388896 -248.2847760562434 697.4062999611355, 18 529.3641912427388 -194.6249085438841 468.4096908243324, 19 525.5607258806072 -268.32091494891694 212.98393999151176, 25 240.71933061062543 -289.6028515587982 664.1018879484812, 26 219.60157850075402 -239.46758488610857 402.5399436972572, 27 206.50959468205795 -328.0415446337432 175.42249396671673, 
0 341.385 0.0 383.41495784906243, 1 243.09936252658895 -36.34604321018887 383.9497175304379, 2 306.8260626238014 -67.56257207133417 14.391224132132322, 3 279.56384237812745 -10.804203039334737 -349.27950677382006, 6 439.6703139851503 36.34573257131585 382.8801986694064, 7 494.9475442135202 -24.042100146153345 11.010283645402637, 8 507.33393217769805 21.269934951472408 -360.8966094942519, 12 328.6543267394301 -112.91176938974343 581.0228643964417, 13 345.5851844897672 -289.3649524976342 711.3903324778087, 14 305.7196754906393 -389.0104900514517 662.0475605498516, 15 317.5383475308445 -417.84508533579447 765.0871637624502, 17 452.159254417864 -246.79110371877744 697.9029692579381, 18 528.6916627521988 -193.63329635753252 468.8698443785333, 19 525.2291841610142 -266.4528378010608 212.74671812903836, 25 241.04841634177822 -288.3411132438377 665.6117945938286, 26 220.03125555605055 -237.8074733023242 407.08451117844635, 27 206.579794784386 -326.3047921499011 175.72278539260816, 
0 341.38800000000003 0.0 383.41495784906243, 1 241.63928368293216 -35.665167226218195 384.4324002341918, 2 301.11691829370557 -68.15446635654568 15.521653144103709, 3 278.16856113280954 -10.987470585473574 -348.9558571187135, 6 441.1364042725353 35.664869158191046 382.3975199269502, 7 494.06812407134623 -26.92635424025461 10.535916383128097, 8 508.40950246258 19.076486735508354 -361.1821953979898, 12 329.46557488932143 -112.95311454065487 581.3647014217188, 13 347.28227097792814 -290.2314539812887 711.6002261346641, 14 306.1056915138233 -391.0823345200897 662.1572239346879, 15 318.15868766127943 -419.53063400592725 765.390193393665, 17 455.172693322577 -248.04018850003712 697.8594092938438, 18 530.1270227965052 -194.36471826520935 468.6604612099034, 19 525.26168865199 -269.41517939515245 211.84487612064623, 25 241.08339121917658 -288.58939921860895 665.933381481558, 26 219.94690212277482 -238.16150538471166 407.48950344717747, 27 211.69475963656592 -331.1834399166676 174.00738612546735, 
0 341.389 0.0 383.41495784906243, 1 242.38744099113273 -35.04568332834235 384.46790766198745, 2 297.02883463254614 -65.08316999771928 14.42978649232981, 3 273.75132781636546 -7.5076743642020745 -350.808264694814, 6 440.39021823328716 35.04538020015698 382.36200001528954, 7 490.81602506933666 -25.13760390638278 9.17105633311769, 8 506.06011855138735 22.249549435756677 -362.4066346941061, 12 327.77766028579634 -112.33758196677783 581.7779773019174, 13 343.2123674024627 -289.63813697369585 711.501488177071, 14 301.86456018811947 -390.20916697838834 661.545729562072, 15 314.11501189342886 -419.3999291009735 764.9573474033969, 17 451.27347582253236 -248.18887045616958 697.8937978255406, 18 528.5284815190639 -195.1586253904269 468.0324355123843, 19 523.1470139241576 -271.25459152876346 211.7194579491176, 25 237.54806572009556 -286.8887880200527 665.144123693145, 26 215.38925865706307 -236.58848244175198 403.1407080742611, 27 207.03648969507597 -329.9844123115529 172.6325802116507, 
0 341.394 0.0 383.41495784906243, 1 242.92085549611897 -34.11147752688756 385.41096458069734, 2 290.1063688988202 -65.12736480420371 18.436330511755614, 3 267.2367714168096 -9.808109987635675 -348.2533357293525, 6 439.86683974346823 34.11114956081593 381.4189539002394, 7 489.01923151885785 -26.040332636622438 8.997509948529114, 8 505.09080282931717 22.70951450005566 -359.878938125591, 12 328.45354752649627 -108.54576510040243 583.660133388857, 13 343.2595042033642 -282.14062631905614 718.7371600856925, 14 301.55080944387845 -381.97242913120635 670.2762045752688, 15 314.0871684215843 -410.1753599096328 774.1955861749318, 17 450.9982283340887 -241.73859511551305 703.4040696331535, 18 528.545294498558 -190.09794979227163 470.0772468219778, 19 522.841917786182 -268.88488376576754 218.0457576288939, 25 237.93825299122716 -279.1343595786127 672.9260561073945, 26 215.2667229268577 -227.2077952745091 410.98146481015243, 27 206.39997071365775 -322.5241679374785 180.02625972200593, 
0 341.405 0.0 380.6089578490624, 1 244.44759892175347 -33.16940227412668 384.63766056893104, 2 283.31436939879825 -56.203150219677454 17.933841869138973, 3 265.6182752964671 -1.6062823084384945 -348.41702556081924, 6 438.3620587767093 33.16910134485883 376.5802629694411, 7 484.3515637278711 -23.01110854619067 -1.0942232245972718, 8 503.47708846961075 24.36513689880755 -363.19777574572294, 12 328.295786820983 -104.67419792202097 581.7032178124105, 13 342.177452454938 -275.1263438645719 720.9326229743153, 14 303.8116121365972 -374.3368551438282 673.7308032302767, 15 318.9005739539213 -403.9666222535013 778.4956981033854, 17 449.14372300999315 -235.08275312357102 703.8056464737981, 18 527.6708579901156 -183.60736112540562 467.64311300087746, 19 520.3995967555429 -264.5516724660297 217.59614796749923, 25 237.00295045694637 -272.6295285362557 676.6294543651666, 26 211.06485052643194 -221.45884449179968 415.5925378579828, 27 202.6412813225871 -317.4247715585454 184.45354568542353, 
0 341.409 0.0 372.08795784906243, 1 243.81142726999903 -35.63849229138482 373.8184738810249, 2 277.15188716523363 -54.698971082279414 -2.5756028662216863, 3 258.6538190753959 0.366175235443734 -350.378626103973, 6 439.0062597704501 35.63814686729405 370.35743181238075, 7 484.1302756420156 -13.211338994632726 -6.827234596266521, 8 505.02123973992985 37.93409888878237 -361.3226499557631, 12 326.4421006415899 -107.02802212207806 572.936768959738, 13 342.1309727298076 -278.14504385831293 710.0613720911388, 14 302.594088902217 -379.37952233443036 660.8650343122822, 15 318.9493303674376 -410.02257700289806 764.8906140199124, 17 450.0517494123556 -237.22910248963507 697.200827768927, 18 526.7859240270564 -185.93709991271047 470.3761855494178, 19 518.686239948144 -266.2231752479052 214.13829467508475, 25 235.51815020970366 -276.6307838625497 665.8150099312675, 26 212.3689582032278 -225.7810872507982 408.67172719618605, 27 201.71800286018077 -323.8223437960457 176.64737159462817, 
0 341.42499999999995 0.0 369.0579578490624, 1 245.7730865933494 -35.431251889316336 371.06381340986263, 2 278.79039494494333 -61.27456338100781 1.3326256841036752, 3 264.8988335495471 -9.175453301588732 -344.17917860001387, 6 437.07663795587274 35.43092925773119 367.0520977852974, 7 489.72833909713984 -19.260540987082678 -4.429473852558544, 8 508.42670562208764 27.300025096518084 -357.3676144641356, 12 328.0632249973337 -103.44007749073177 570.2548479737953, 13 349.0663798405862 -268.9582182237827 712.0293923179173, 14 310.4779102071965 -368.2511211569059 667.3017603110653, 15 328.426819608335 -396.06755595169614 771.0168011153336, 17 453.50309848154 -227.4878146730498 693.9493362299255, 18 524.8607496411751 -178.2323904297596 461.8683847897711, 19 518.4880953900639 -260.689443473518 211.30435508669768, 25 243.85593874885612 -270.89215498402825 670.9872075046347, 26 222.57471431060566 -223.9464732410995 412.4046523921122, 27 214.38972422270712 -320.5642330089211 179.88186567270304, 
0 341.43499999999995 0.0 360.4879578490624, 1 247.21733190835198 -34.79459081918784 361.76743873942604, 2 279.081806110261 -59.69873414478387 -4.909128087876979, 3 269.0376853020112 -4.594694266105392 -342.05916544854296, 6 435.65238763202285 34.7942761839666 359.2084588280107, 7 491.8267287008741 -18.134368035803973 -12.083913154487675, 8 510.3554647605746 32.96043961581235 -354.16702531644506, 12 331.99296390881244 -109.77559495831748 557.4669253965462, 13 353.24550702805635 -283.3241386653063 692.5685557330066, 14 319.3010057346592 -382.59539960744746 649.2215790840271, 15 338.1538477103056 -411.329919903391 752.4817342455372, 17 456.9872308299724 -241.41396979524933 679.1839265970482, 18 530.7669647082607 -189.71186060268568 450.19299228813117, 19 521.2835789426856 -268.73617954552725 200.21620017001823, 25 248.60872450817868 -284.0799743965565 647.4809771345574, 26 225.81681957954544 -238.8586396999632 384.3470684282666, 27 218.66422779650256 -341.5292665833819 155.50149763219855, 
0 341.48699999999997 0.0 349.14095784906243, 1 252.59845963876072 -34.296910651434395 352.09458089925937, 2 281.0946868222905 -57.89873232213431 -10.909767760455509, 3 269.91980672204346 -6.422795416760863 -331.7700403210045, 6 430.3753167315959 34.29656865701898 346.18732411118805, 7 485.8233151093075 -20.410158944830073 -19.932997495123402, 8 499.4262700044592 20.770017366129508 -352.84600206529075, 12 332.9951276465605 -100.07333621085584 549.9380904489947, 13 359.6339622336384 -258.416865069443 694.9600534797539, 14 322.91452317240726 -353.994952428405 650.7332253906932, 15 344.64100128153024 -380.59771363543825 754.5770762729896, 17 457.8590672278094 -219.22557882929905 675.5723846416822, 18 526.3090477728105 -175.1774758449064 440.04605908562206, 19 518.0505025386691 -258.1931758915304 191.50252039319236, 25 258.30000040384664 -262.34512000925685 658.3637880153788, 26 239.2095680620261 -217.75648927401855 398.8643803879124, 27 229.85396826785973 -312.1846996582977 164.8708732801726, 
0 341.50800000000004 0.0 349.14095784906243, 1 253.96253187105387 -35.34899409561465 351.84960053144397, 2 284.8155742722098 -56.52329187194407 -12.408895030619306, 3 272.64263113261376 -3.6675847714271583 -333.3328490790945, 6 429.053278567018 35.34864170541671 346.4323038129823, 7 489.0404318720478 -17.241966882103753 -20.652536719776663, 8 502.42090566632584 22.8605104388769 -354.7629666456515, 12 334.75883187149986 -100.79228725005423 550.2808919617144, 13 363.27144690307193 -259.38339835815134 695.6396953253636, 14 329.0921571923893 -354.6916649910142 651.591624469303, 15 351.82314808385456 -381.9670786775804 755.3812762939745, 17 460.6032522392774 -219.2130126342148 676.0783641767912, 18 530.7075113128769 -175.00791445373372 440.1251416822959, 19 522.3286374318251 -259.0843738953883 191.51238877578754, 25 262.27070830004254 -264.05839851305035 658.9219104901954, 26 242.24882896368047 -219.67837950777172 398.81207205359584, 27 229.01407565393527 -312.3754817072085 165.8414371540951, 
0 341.50800000000004 0.0 349.14095784906243, 1 253.090259883012 -34.63711972963311 352.0887227107849, 2 278.79096719466827 -55.99367604678551 -11.86077515006798, 3 270.34816789098033 -2.263714051648634 -332.97767811906425, 6 429.9255389744393 34.636784408426244 346.1931869382931, 7 489.30029738648324 -18.231539397221468 -21.023363778123894, 8 503.7247073401554 23.00913618735069 -354.6793366402197, 12 334.7212724662705 -100.87883165617481 550.330069949458, 13 362.8834484641222 -260.4342013304408 695.2915516165565, 14 328.5332130433602 -356.16699741631624 651.0663469582978, 15 351.4888701669777 -383.9215597420785 754.737467020861, 17 461.0838654978215 -220.64187467499545 675.5697460466204, 18 532.1596660795789 -176.5248027972652 439.6426217722381, 19 523.3515667388207 -260.31969475318544 190.81565533240104, 25 261.21898626567923 -264.3571159845437 658.6063673383878, 26 240.81048345510777 -219.5575634022279 398.6380449202057, 27 227.7403821773842 -313.24676333673455 165.12175256652648, 
0 341.50800000000004 0.0 349.14095784906243, 1 253.35482351237567 -34.24090883714529 352.23625364793253, 2 278.53583008149354 -51.50164920656729 -12.511569994938043, 3 269.77046795132094 5.647512093437541 -330.4595324652807, 6 429.6609636567914 34.24057148529123 346.04565280074524, 7 488.90961882442275 -19.352612547693525 -22.279920691474956, 8 509.0561413396538 19.14317796640927 -356.3509661300987, 12 334.4524664502659 -100.85332703863219 550.4167635477984, 13 362.3547135142628 -260.24428698879365 695.6859961072885, 14 327.8942155078978 -355.7497471442871 652.0801866850966, 15 350.91533238330186 -382.98674149275473 756.0168803994763, 17 460.39817781700623 -220.63474745514952 675.9786241261677, 18 531.7861059995334 -177.0378278967413 439.8365521086217, 19 523.3033211351888 -260.4677711682357 190.50483972889486, 25 260.9544532913626 -264.20178018251886 658.9448827003666, 26 240.97894272278683 -219.63969984578569 398.66948520040916, 27 227.21921436174247 -313.4392490684295 164.6257958273946, 
0 341.50800000000004 0.0 369.1559578490624, 1 249.77262220342587 -37.431755385362095 372.13359613590654, 2 274.90551216316584 -52.44878211793615 -1.4515411423895443, 3 265.5902059000689 2.506819855887187 -341.3558903538954, 6 433.24311811153757 37.431388805889384 366.17831367574917, 7 493.6491875668147 -9.426231002959753 -8.208941667668284, 8 515.1358959097598 37.618974675246136 -355.92894357177255, 12 333.03060695916713 -99.27240722030837 575.3086395548205, 13 359.28316755711023 -259.11069059015375 723.9920854614443, 14 323.7649036221419 -356.57247093779415 681.4227262813743, 15 344.88821548261177 -384.83945217637233 785.8826676914762, 17 460.8682248948934 -217.26488647121698 704.5242424664818, 18 535.9791187172782 -172.9779889525985 469.44546274072485, 19 528.5770410676316 -258.1488014792346 214.26528822230858, 25 255.13834219199538 -263.7816875128539 684.1450473014409, 26 230.86852759137358 -219.35977564472032 424.3505419394557, 27 217.3974829822629 -312.18643376398865 172.50427456122105, 
0 341.44100000000003 0.0 406.7851542425498, 1 245.9013717058518 -41.01109454424237 410.5440747059957, 2 272.9023649743227 -54.94743774424927 34.052927888519605, 3 258.8840636809732 1.6772169590258272 -338.3713731617814, 6 436.9802412924939 41.0106900146201 403.02624148556885, 7 498.85861987181124 -12.366058208736959 20.896694872310206, 8 516.7540416004432 27.38829987327034 -356.63390570553116, 12 328.80276823673205 -96.70570552229582 616.3740181563726, 13 355.9646758973922 -255.67228759021225 765.2667587599963, 14 323.45921326338436 -354.5277326233414 719.461535697337, 15 341.8778256032476 -386.9279292765244 823.857073893405, 17 460.4642124721465 -208.1511349765854 742.0985028478663, 18 534.1361954339758 -153.58733797677772 507.67858862761767, 19 534.443623179859 -235.93156056029198 249.29992022245057, 25 246.54650573765173 -262.1168538104571 725.1549411870371, 26 202.5734781172535 -216.96923997516814 474.1287635750709, 27 204.93906877812398 -306.29905367450857 227.28123308562596, 
0 341.381 0.0 457.67011383857033, 1 243.07610497643716 -45.00837844795527 462.2939426195058, 2 269.32692042533733 -43.72218092044443 72.69162397267883, 3 234.65379236469454 16.286680089552704 -317.27388726382213, 6 439.6854460341865 45.00795083060842 453.04630898059764, 7 504.72740416155966 4.840234598142288 56.098531529765694, 8 522.0020412911961 51.72299232246459 -333.72090570553115, 12 328.0736093824468 -95.21441421705728 669.7362396758565, 13 352.62785735148987 -253.06403323962132 819.75654769229, 14 319.12661157263165 -352.74078737845457 771.3240720694439, 15 334.4290353415336 -387.43658528029005 875.73520195232, 17 458.9885444471199 -201.36826713175338 794.2067232155969, 18 534.6835625319931 -139.26454321413442 559.5551449392317, 19 537.8329067336012 -219.22627799028214 295.86322031014555, 25 241.9546003324484 -262.24079303421956 780.2902287308416, 26 197.44997218716864 -215.02759097454208 531.4480888014514, 27 193.7575011764155 -290.06122263647165 284.37286848718844, 
0 338.63800000000003 0.0 492.4727209638466, 1 236.44632023547808 -46.38297118358761 498.20044462921993, 2 262.48016393469885 -43.050808168826435 105.65470946171928, 3 228.12759113121018 24.934724402827015 -296.34683680047334, 6 440.82916898255826 46.38251403127954 486.74503323401944, 7 506.6582540190268 10.597506587829791 85.57466762954539, 8 524.5790156561982 65.21024940705645 -313.74990570553115, 12 321.7857183510494 -92.06342042519611 708.411006454339, 13 343.7365901017947 -250.06932242587783 860.1445293935012, 14 310.11763489088906 -352.7585898997045 809.6126268459052, 15 324.0313293613906 -387.4671261895861 914.3915547963425, 17 454.75639185596003 -198.02553449220522 832.0254065157765, 18 535.5678148006267 -135.77534310343322 593.5303871524179, 19 536.9165745443925 -218.53780398960728 321.7845137891688, 25 228.81179213562018 -258.86388642946594 822.0866290241249, 26 175.97336695222975 -212.10834571900696 573.9600512937357, 27 180.32965923101372 -286.9411710006718 319.03405949160805, 
0 338.619 0.0 503.0610775944414, 1 232.65497206738775 -49.0276510325679 506.5126159728651, 2 254.89096211210205 -51.72200095221828 107.19756876039537, 3 221.55512131129535 21.876148420853383 -299.64827179222686, 6 444.5824560115482 49.027118137534124 499.60955358984165, 7 508.52614230887957 25.626840321767084 96.6328994814819, 8 527.5359797269465 100.43434810711477 -302.17090570553114, 12 318.46526891561587 -95.82981090905203 719.4381606074894, 13 342.10466031652686 -262.9007811199309 865.6223692718629, 14 305.918774114821 -369.82898982367374 807.8472441002102, 15 319.02074417878606 -406.399668983934 912.3200865630934, 17 456.75895287954296 -209.4302921346979 839.0399655130152, 18 540.9140407931316 -141.15367801669674 595.779476225733, 19 542.742745275357 -224.90307800649904 330.5016200224053, 25 223.97745499902447 -270.458698816747 828.5948384858993, 26 168.74782871734973 -218.83539297857158 568.8916320796089, 27 166.15708580069392 -294.4972171084442 305.35900520520124, 
0 338.601 0.0 525.1193024223204, 1 233.77814360338462 -49.24440647372932 526.6801204789019, 2 252.29636127452918 -40.36967316975223 114.20794695872593, 3 220.98116528720067 36.99144178339628 -290.6839057055312, 6 443.4232513949778 49.243885284057264 523.5585007933423, 7 506.45526721706204 49.01180895355789 111.99301200837681, 8 505.82671572450346 142.21717457841223 -281.64068865656907, 12 319.1837261365281 -97.49912806825493 740.3503825430222, 13 336.4421254751561 -263.81606060291375 889.3475249249176, 14 302.8332443909518 -370.00452229063944 835.5108918099767, 15 315.877238058448 -408.9327229895149 938.7028714991619, 17 450.9359767812987 -210.8270193126026 864.0171882058067, 18 538.4906627523644 -141.58125922356513 625.1382860243823, 19 533.4386770916442 -217.7876195924117 357.18122123571663, 25 220.22617715760344 -268.6954472843834 850.1078281285946, 26 162.33731378867893 -207.01905012223384 597.5465545779977, 27 141.71523110524942 -278.6337095163966 346.79060982029205, 
0 338.581 0.0 533.8671393739945, 1 232.69601513735603 -45.3122852548984 536.6275956650519, 2 251.06769816936497 -32.38658020638589 130.5573877536582, 3 221.24629409797868 59.96254572987205 -270.8267910807465, 6 444.4653275990114 45.31179973389014 531.1066986998601, 7 503.08037635440417 27.436517755435823 117.9617253402676, 8 497.9770062948396 103.13907600839977 -287.87690570553116, 12 318.61069372976743 -98.85664571919497 749.0694316412408, 13 334.25634544948593 -266.3337404213345 897.6655485652294, 14 301.9837029630626 -372.15195386989865 844.3660399550896, 15 314.4560399955372 -410.84057970242577 947.5909762591283, 17 449.4486615437369 -214.18942873412914 872.4788938258522, 18 538.0930392395692 -140.38982577467493 638.9824082419256, 19 535.0607340043781 -212.3936172777072 374.8534594989493, 25 217.84279867426886 -268.9081255660145 858.2488559526909, 26 159.3467746592038 -207.9876048654662 606.23049175139, 27 139.6792945386898 -279.9090681948198 356.2767086591623, 
0 338.55600000000004 0.0 535.2753429330062, 1 232.7392943059201 -44.304153257749306 538.077796030117, 2 250.61990330511463 -28.680439329405814 130.82060407867482, 3 221.97407714324996 62.639823400573505 -270.6736776038449, 6 444.37209501709174 44.303643325841634 532.4729083502383, 7 496.83465747602685 28.117510729900374 118.51130906201922, 8 498.0622355319004 102.78916925151495 -287.87690570553116, 12 318.1608849225267 -98.85611042693141 750.4691237150538, 13 333.7094532855424 -266.4262986741583 898.1594898540744, 14 301.20760688982307 -372.1995123142078 844.4916960764311, 15 314.0627996964779 -410.7894692262531 947.7969823704683, 17 448.9278691920581 -214.94336717328034 873.0773958843794, 18 537.7837876064605 -142.01790814243475 639.607593499565, 19 534.8178412237669 -213.52372369297393 374.65052784651573, 25 217.498661938808 -268.47916917874386 858.9117616333295, 26 159.46934506240387 -207.67544135997147 606.7109911084082, 27 139.6379907735133 -279.8383653592802 356.20024301240653, 
0 338.53999999999996 0.0 537.6119358675573, 1 234.5582458143988 -44.32783503684441 540.3093779337748, 2 254.9193218586193 -24.534092790540655 131.2553797292611, 3 226.37476712183843 66.16370269705354 -270.3455477101702, 6 442.5211671861239 44.32735520187599 534.9145130786217, 7 494.0398172973315 30.945938961846565 119.60267490945552, 8 501.58673682152113 103.19610501021248 -287.87690570553116, 12 320.07725820400174 -98.90477261132256 753.2563625354122, 13 337.54722566471406 -265.66844049606954 900.736900004502, 14 305.20084482009804 -370.7669294934068 846.7154139801995, 15 318.00138246156496 -409.33813935762316 950.0420081303449, 17 451.65391492303456 -214.15027476559396 875.6657489780404, 18 542.3029994107782 -143.17967859727824 642.0240583091522, 19 539.0596907585726 -216.31884081371922 376.22956221586594, 25 222.26452718486277 -268.2441108591735 861.5727919340453, 26 163.5979950950279 -209.6281077489615 609.0544680823335, 27 143.31541170375823 -281.2787987303186 357.986261946921, 
